Person	Topic	Difficulty	Source	Question_latex	Image1	Image1Caption	Image2	Image2Caption
89930	Transcription	hard	Week 2 Handout, Part II	Is this a reasonable transcription of this word? Explain why.\\~\\<choose>: {[t͡ʃuz]}~\\ 				
89930	Articulatory Phonetics	easy	Week 3 Handout, Question 7	Is the symbol given a reasonable way to transcribe any of the sounds described below? If so, which one? If not, why not? Explain your answer.\\~\\{[h]}~\\\begin{itemize} \item voiceless palatal affricate \item voiced velar nasal \item voiceless glottal fricative \item voiced labiodental fricative \item voiced interdental fricative \item voiced palatal fricative \end{itemize}~\\ 				
89930	Phonological Features	medium	Homework 2, Question 1	Explain which sound should be removed to make this a natural class (assuming SNAE, except that there are no diphthongs, no [ə] or [ʌ], no syllabic consonants, and no [w̥]), and what the minimum set of features would be to describe the resulting natural class.\\~\\{[v]}, {[z]}, {[ʃ]}, {[ʒ]}, {[ð]}~\\ 				
89930	Skewed Distributions	medium	Week 5 Handout, Question 3	What evidence is there that there is a pattern in these data, assuming that these are the only CV and VC sequences that occur in some language?\\~\\{[sa]}, {[ʃi]}, {[za]}, {[ʒi]}, {[as]}, {[iʃ]}, {[az]}, {[iʒ]}~\\ 				
89930	Phonological Relationships and Analysis	very hard	Week 7 Handout, Question 12	What is the basic analysis of oral and nasal vowels in this dataset, and what are the key pieces of evidence?\\~\\\begin{figure}[H] \includegraphics{../images/english12.png} \end{figure}~\\	english12.png			
90811	Transcription	medium	Week 2 Handout, Part II, Question 11	How would this word be transcribed?\\ (Kathleen will then ask a follow-up question about your transcription.)\\~\\<wealth>~\\ 				
90811	Articulatory Phonetics	medium	Quiz 2, Question 6	In the pronunciation of this word, which sounds are obstruents and which are sonorants? Explain your answer.\\~\\<fricative>~\\ 				
90811	Phonological Features	hard	Quiz 3, Question 12	Explain how you figure out which feature is involved in the process of umlaut shown below.\\~\\\begin{figure}[H] \includegraphics{../images/dutch.png} \end{figure}~\\	dutch.png			
90811	Skewed Distributions	easy	Week 5 Handout, Question 6	Explain why the following table would not be a good way of organizing the data for Malto.\\~\\\begin{figure}[H] \includegraphics{../images/Malto_table_bad.png} \end{figure}~\\	Malto_table_bad.png			
90811	Phonological Relationships and Analysis	very hard	Week 7 Handout, Question 9	What is the basic analysis of vowel length in this dataset, and what are the key pieces of evidence?\\~\\\begin{figure}[H] \includegraphics{../images/malayalam.png} \end{figure}~\\	malayalam.png			
92054	Transcription	medium	Week 2 Handout, Part II, Question 11	How would this word be transcribed?\\ (Kathleen will then ask a follow-up question about your transcription.)\\~\\<frog>~\\ 				
92054	Articulatory Phonetics	easy	Week 3 Discussion	Describe what the tongue would do / where it would move during each of the vowels in this word.\\~\\<vacuum>~\\ 				
92054	Phonological Features	hard	Week 4 Discussion	Explain why phonological features are used instead of phonetic characteristics in analyzing datasets.\\~\\ 				
92054	Skewed Distributions	medium	Week 5 Handout, Question 4	Explain why it's not reasonable to make any of the following claims about Phonologese.\\~\\\begin{figure}[H] \includegraphics{../images/Phonologese.png} \end{figure}~\\	Phonologese.png			
92054	Phonological Relationships and Analysis	very hard	Week 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_candy.png} \caption{CANDY} \end{figure}~\\	asl_apple.png	APPLE	asl_candy.png	CANDY
94263	Transcription	hard	Week 2 Handout, Part II	Is this a reasonable transcription of this word? Explain why.\\~\\<shows>: {[ʃoʊs]}~\\ 				
94263	Articulatory Phonetics	medium	Quiz 2, Question 7	Why might more than one of the descriptions given truthfully apply to the sound represented by the underlined letter, and why is one of them actually better than the other?\\~\\<a\underline{w}ay>~\\\begin{itemize} \item prevocalic obstruent \item prevocalic sonorant \item postvocalic obstruent \item postvocalic sonorant \item intervocalic obstruent \item intervocalic sonorant \end{itemize}~\\ 				
94263	Phonological Features	medium	Week 4 Discussion	Explain why the given feature's value varies across this set of sounds.\\~\\{[anterior]}~\\fricatives~\\ 				
94263	Skewed Distributions	easy	Week 5 Handout, Question 6	Explain why the following table would not be a good way of organizing the data for Malto.\\~\\\begin{figure}[H] \includegraphics{../images/Malto_table_bad.png} \end{figure}~\\	Malto_table_bad.png			
94263	Phonological Relationships and Analysis	very hard	Week 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_candy.png} \caption{CANDY} \end{figure}~\\	asl_apple.png	APPLE	asl_candy.png	CANDY
94549	Transcription	easy	Quiz 1, Question 10	Explain whether this word either does or does not have an [ʃ] sound in it, and why the spelling and pronunciation either do or do not align.\\~\\<passion>~\\ 				
94549	Articulatory Phonetics	medium	Week 3 Handout, Question 13	Explain why this image does or does not match the description.\\~\\\begin{itemize} \item A one-handed sign. \item Location: In front of signer’s chin. \item Handshape: Starts with an “L” shape; proximal joint of index finger folds down during the sign. \item Movement: Hand starts on far side of signer’s body and moves horizontally straight across. \end{itemize}~\\\begin{figure}[H] \includegraphics{../images/taiwansign_jealous.png} \caption{JEALOUS} \end{figure}~\\	taiwansign_jealous.png	JEALOUS		
94549	Phonological Features	hard	Quiz 3, Question 12	Explain how you figure out which feature is involved in the process of umlaut shown below.\\~\\\begin{figure}[H] \includegraphics{../images/dutch.png} \end{figure}~\\	dutch.png			
94549	Skewed Distributions	medium	Week 5 Handout, Question 3	What evidence is there that there is a pattern in these data, assuming that these are the only CV and VC sequences that occur in some language?\\~\\{[sa]}, {[ʃi]}, {[za]}, {[ʒi]}, {[as]}, {[iʃ]}, {[az]}, {[iʒ]}~\\ 				
94549	Phonological Relationships and Analysis	very hard	Week 7 Handout, Question 12	What is the basic analysis of oral and nasal vowels in this dataset, and what are the key pieces of evidence?\\~\\\begin{figure}[H] \includegraphics{../images/english12.png} \end{figure}~\\	english12.png			
94675	Transcription	medium	Week 2 Handout, Part II, Question 11	How would this word be transcribed?\\ (Kathleen will then ask a follow-up question about your transcription.)\\~\\<toy>~\\ 				
94675	Articulatory Phonetics	medium	Week 3 Handout, Question 13	Explain why this image does or does not match the description.\\~\\\begin{itemize} \item A one-handed sign. \item Location: In front of signer’s chin. \item Handshape: Starts with an “L” shape; proximal joint of index finger folds down during the sign. \item Movement: Hand starts on far side of signer’s body and moves horizontally straight across. \end{itemize}~\\\begin{figure}[H] \includegraphics{../images/taiwansign_jealous.png} \caption{JEALOUS} \end{figure}~\\	taiwansign_jealous.png	JEALOUS		
94675	Phonological Features	hard	Week 4 Discussion	Explain why phonological features are used instead of phonetic characteristics in analyzing datasets.\\~\\ 				
94675	Skewed Distributions	easy	Week 5 Handout, Question 6	Explain why the following table would not be a good way of organizing the data for Malto.\\~\\\begin{figure}[H] \includegraphics{../images/Malto_table_bad.png} \end{figure}~\\	Malto_table_bad.png			
94675	Phonological Relationships and Analysis	very hard	Week 7 Handout, Question 9	What is the basic analysis of vowel length in this dataset, and what are the key pieces of evidence?\\~\\\begin{figure}[H] \includegraphics{../images/malayalam.png} \end{figure}~\\	malayalam.png			
94988	Transcription	easy	Quiz 1, Question 10	Explain whether this word either does or does not have an [ʃ] sound in it, and why the spelling and pronunciation either do or do not align.\\~\\<meticulous>~\\ 				
94988	Articulatory Phonetics	medium	Week 3 Handout, Question 9	Explain how to figure out what the sound being produced is in this diagram.\\~\\\begin{figure}[H] \includegraphics{../images/sagittal_k.png} \end{figure}~\\	sagittal_k.png			
94988	Phonological Features	medium	Homework 2, Question 1	Explain which sound should be removed to make this a natural class (assuming SNAE, except that there are no diphthongs, no [ə] or [ʌ], no syllabic consonants, and no [w̥]), and what the minimum set of features would be to describe the resulting natural class.\\~\\{[b]}, {[d]}, {[z]}, {[ɾ]}, {[n]}, {[l]}, {[ɹ]}~\\ 				
94988	Skewed Distributions	hard	Week 5 Handout, Question 6	If I gave you a new word in Malto, [di\_\_u], would it be possible to predict whether it's [d] or [ɖ] that goes in the blank? Explain why or why not.\\~\\\begin{figure}[H] \includegraphics{../images/malto.png} \end{figure}~\\	malto.png			
94988	Phonological Relationships and Analysis	very hard	Week 7 Handout, Question 12	What is the basic analysis of oral and nasal vowels in this dataset, and what are the key pieces of evidence?\\~\\\begin{figure}[H] \includegraphics{../images/english12.png} \end{figure}~\\	english12.png			
96220	Transcription	medium	Week 2 Handout, Part II, Question 11	How would this word be transcribed?\\ (Kathleen will then ask a follow-up question about your transcription.)\\~\\<segment>~\\ 				
96220	Articulatory Phonetics	easy	Week 3 Handout, Question 7	Is the symbol given a reasonable way to transcribe any of the sounds described below? If so, which one? If not, why not? Explain your answer.\\~\\{[h]}~\\\begin{itemize} \item voiceless palatal affricate \item voiced velar nasal \item voiceless glottal fricative \item voiced labiodental fricative \item voiced interdental fricative \item voiced palatal fricative \end{itemize}~\\ 				
96220	Phonological Features	hard	Week 4 Discussion	Explain why phonological features are used instead of phonetic characteristics in analyzing datasets.\\~\\ 				
96220	Skewed Distributions	medium	Week 5 Handout, Question 4	Explain why it's not reasonable to make any of the following claims about Phonologese.\\~\\\begin{figure}[H] \includegraphics{../images/Phonologese.png} \end{figure}~\\	Phonologese.png			
96220	Phonological Relationships and Analysis	very hard	Week 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_stay.png} \caption{STAY} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_awkward.png} \caption{AWKWARD} \end{figure}~\\	asl_stay.png	STAY	asl_awkward.png	AWKWARD
97077	Transcription	easy	Quiz 1, Question 10	Explain whether this word either does or does not have an [ʃ] sound in it, and why the spelling and pronunciation either do or do not align.\\~\\<maniacal>~\\ 				
97077	Articulatory Phonetics	hard	Homework 1, Question 3(a)	Could this image be the result of producing the sound represented by the given IPA symbol? Why or why not?\\~\\{[z]}~\\\begin{figure}[H] \includegraphics{../images/staticpalatography_fricative.png} \end{figure}~\\	staticpalatography_fricative.png			
97077	Phonological Features	medium	Homework 2, Question 1	Explain which sound should be removed to make this a natural class (assuming SNAE, except that there are no diphthongs, no [ə] or [ʌ], no syllabic consonants, and no [w̥]), and what the minimum set of features would be to describe the resulting natural class.\\~\\{[b]}, {[d]}, {[z]}, {[ɾ]}, {[n]}, {[l]}, {[ɹ]}~\\ 				
97077	Skewed Distributions	medium	Week 5 Handout, Question 4	Explain why it's not reasonable to make any of the following claims about Phonologese.\\~\\\begin{figure}[H] \includegraphics{../images/Phonologese.png} \end{figure}~\\	Phonologese.png			
97077	Phonological Relationships and Analysis	very hard	Week 7 Handout, Question 12	What is the basic analysis of oral and nasal vowels in this dataset, and what are the key pieces of evidence?\\~\\\begin{figure}[H] \includegraphics{../images/english12.png} \end{figure}~\\	english12.png			
98910	Transcription	medium	Week 2 Handout, Part II, Question 11	How would this word be transcribed?\\ (Kathleen will then ask a follow-up question about your transcription.)\\~\\<segment>~\\ 				
98910	Articulatory Phonetics	medium	Week 3 Handout, Question 9	Explain how to figure out what the sound being produced is in this diagram.\\~\\\begin{figure}[H] \includegraphics{../images/sagittal_k.png} \end{figure}~\\	sagittal_k.png			
