Person	Topic	Difficulty	Source	Question_latex	Image1	Image1Caption	Image2	Image2Caption
86674	Skewed Distributions	easy	Day 4 Handout, Question 2	Explain why there should only be 8 sequences listed in the answer, even though multiplying 4 x 4 would give you 16 possible sequences.\\~\\\begin{figure}[H] \includegraphics{../images/skew2.png} \end{figure}~\\	skew2.png			
89289	Transcription	medium	Day 2 Handout, Part I, Question 11	How would this word be transcribed?\\ Explain how you chose the symbol you used for the middle sound(s) in this word.\\~\\<bird>~\\ 				
89289	Articulatory Phonetics	hard	Day 2 Handout, Part II, Question 3	Explain why the additional vowel below either does or does not belong in the phonetic natural class defined by the original set of SNAE vowels.\\~\\Original set: {[æ]}, {[ɑ]}~\\Addition: {[ɑɪ]}~\\ 				
89289	Skewed Distributions	medium	Quiz 3, Question 1	L$_X$ (Language X) has three vowels, [i], [a], and [u]. It has bi-syllabic roots like Kikuyu. It does not allow non-identical high vowels to co-occur. Of the following nine logically possible vocalic sequences, which ones should be unattested in L$_X$? Explain why.\\~\\\begin{itemize} \item {[i...i]} \item {[i...a]} \item {[i...u]} \item {[a...i]} \item {[a...a]} \item {[a...u]} \item {[u...i]} \item {[u...a]} \item {[u...u]} \end{itemize}~\\ 				
89289	Phonological Relationships and Analysis	easy	Day 7 Handout, Question 1	Explain what the rule below does and suggest a name for it, explaining why that would be a good name.\\~\\/n/ → {[m]} / \_\_ \{{[p]}, {[b]}\}~\\ 				
89289	Phonological Relationships and Analysis	very hard	Day 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_stay.png} \caption{STAY} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_awkward.png} \caption{AWKWARD} \end{figure}~\\	asl_stay.png	STAY	asl_awkward.png	AWKWARD
89930	Transcription	medium	Day 2 Handout, Part I, Question 11	How would this word be transcribed?\\ Explain how you chose the symbol you used for the vowel sound in this word.\\~\\<frog>~\\ 				
89930	Articulatory Phonetics	medium	Day 2 Discussion	Assuming a Standard North American English inventory, does this vowel need to have tenseness specified if you're giving a prose description? Why or why not?\\~\\{[u]}~\\ 				
89930	Skewed Distributions	easy	Day 4 Handout, Question 2	Explain why there should only be 8 sequences listed in the answer, even though multiplying 4 x 4 would give you 16 possible sequences.\\~\\\begin{figure}[H] \includegraphics{../images/skew2.png} \end{figure}~\\	skew2.png			
89930	Phonological Relationships and Analysis	very hard	Day 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_stay.png} \caption{STAY} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_awkward.png} \caption{AWKWARD} \end{figure}~\\	asl_stay.png	STAY	asl_awkward.png	AWKWARD
89930	Articulatory Phonetics	hard	Homework 1, Question 3(a)	Could this image be the result of producing the sound represented by the given IPA symbol? Why or why not?\\~\\{[t͡ʃ]}~\\\begin{figure}[H] \includegraphics{../images/staticpalatography_stop.png} \end{figure}~\\	staticpalatography_stop.png			
90811	Transcription	easy	Quiz 1, Question 10	Explain whether this word either does or does not have an [ʃ] sound in it, and why the spelling and pronunciation either do or do not align.\\~\\<bassoon>~\\ 				
90811	Articulatory Phonetics	medium	Quiz 2, Question 6	In the pronunciation of this word, which sounds are obstruents and which are sonorants? Explain your answer.\\~\\<fricative>~\\ 				
90811	Skewed Distributions	medium	Quiz 3, Question 1	L$_X$ (Language X) has three vowels, [i], [a], and [u]. It has bi-syllabic roots like Kikuyu. It does not allow non-identical high vowels to co-occur. Of the following nine logically possible vocalic sequences, which ones should be unattested in L$_X$? Explain why.\\~\\\begin{itemize} \item {[i...i]} \item {[i...a]} \item {[i...u]} \item {[a...i]} \item {[a...a]} \item {[a...u]} \item {[u...i]} \item {[u...a]} \item {[u...u]} \end{itemize}~\\ 				
90811	Phonological Relationships and Analysis	hard	Day 6 Handout, Question 1	Explain why it is possible to predict whether a plain or aspirated voiceless stop will occur in a new context (in English), but not to predict the place of articulation of a voiceless stop in a new context.\\~\\\begin{figure}[H] \includegraphics{../images/aspiration.png} \end{figure}~\\	aspiration.png			
90811	Phonological Relationships and Analysis	very hard	Day 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_now.png} \caption{NOW} \end{figure}~\\	asl_apple.png	APPLE	asl_now.png	NOW
92054	Transcription	medium	Day 2 Handout, Part I, Question 11	How would this word be transcribed?\\ Explain how you chose the symbol you used for the vowel sound in this word.\\~\\<square>~\\ 				
92054	Articulatory Phonetics	easy	Day 2 Handout, Part II, Question 7	Is the symbol given a reasonable way to transcribe any of the sounds described below? If so, which one? If not, why not? Explain your answer.\\~\\{[v]}~\\\begin{itemize} \item voiceless palatal affricate \item voiced velar nasal \item voiceless glottal fricative \item voiced labiodental fricative \item voiced interdental fricative \item voiced palatal fricative \end{itemize}~\\ 				
92054	Skewed Distributions	hard	Day 4 Handout, Question 7	Explain how you would go about looking for co-occurrence restrictions in bi-syllabic signs in ASL. (Refer to the data that follows.)\\~\\\begin{figure}[H] \includegraphics{../images/ASL_movement.png} \end{figure}~\\	ASL_movement.png			
92054	Phonological Relationships and Analysis	medium	Day 7 Handout, Question 2	Explain whether the rule below would apply to the form shown, and if so, what the effect of the rule would be. Assume the vowel inventory [i], [ɪ], [e], [ɛ], [ɑ], [u], [ʊ], [o], [ɔ]. If the rule doesn't apply, explain why it doesn't.\\~\\/emos/~\\{[high vowel]} --> {[unround, front]} / {[front vowel]} C$_0$ \_\_\_~\\ 				
92054	Phonological Relationships and Analysis	very hard	Day 7 Handout, Question 9	What is the basic analysis of vowel length in this dataset, and what are the key pieces of evidence?\\~\\\begin{figure}[H] \includegraphics{../images/malayalam.png} \end{figure}~\\	malayalam.png			
94263	Transcription	medium	Day 2 Handout, Part I, Question 11	How would this word be transcribed?\\ Explain how you chose the symbol you used for the vowel sound in this word.\\~\\<nice>~\\ 				
94263	Articulatory Phonetics	hard	Day 2 Handout, Part II, Question 3	Explain why the additional vowel below either does or does not belong in the phonetic natural class defined by the original set of SNAE vowels.\\~\\Original set: {[æ]}, {[ɑ]}~\\Addition: {[ɑɪ]}~\\ 				
94263	Skewed Distributions	easy	Day 4 Handout, Question 2	Explain why there should only be 8 sequences listed in the answer, even though multiplying 4 x 4 would give you 16 possible sequences.\\~\\\begin{figure}[H] \includegraphics{../images/skew2.png} \end{figure}~\\	skew2.png			
94263	Phonological Relationships and Analysis	very hard	Day 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_candy.png} \caption{CANDY} \end{figure}~\\	asl_apple.png	APPLE	asl_candy.png	CANDY
94263	Skewed Distributions	medium	Quiz 3, Question 3	L$_X$ (Language X) has three vowels, [i], [a], and [u]. L$_X$ has tetra-syllabic roots. If L$_X$ does not allow non-identical high vowels to co-occur, which one of the following tetra-syllabic vocalic sequences do you predict to be unattested in L$_X$? Explain why.\\~\\\begin{itemize} \item {[i...i...u...u]} \item {[a...a...i...i]} \item {[u...u...u...u]} \item {[i...i...i...a]} \end{itemize}~\\ 				
94549	Transcription	easy	Quiz 1, Question 10	Explain whether this word either does or does not have an [ʃ] sound in it, and why the spelling and pronunciation either do or do not align.\\~\\<meticulous>~\\ 				
94549	Articulatory Phonetics	medium	Homework 1, Question 3(b)	Explain why this is or is not a complete phonetic natural class in standard North American English.\\~\\{[p]}, {[b]}~\\ 				
94549	Skewed Distributions	hard	Day 4 Handout, Question 7	Explain how you would go about looking for co-occurrence restrictions in bi-syllabic signs in ASL. (Refer to the data that follows.)\\~\\\begin{figure}[H] \includegraphics{../images/ASL_movement.png} \end{figure}~\\	ASL_movement.png			
94549	Phonological Relationships and Analysis	very hard	Day 7 Handout, Question 12	What is the basic analysis of oral and nasal vowels in this dataset, and what are the key pieces of evidence?\\~\\\begin{figure}[H] \includegraphics{../images/english12.png} \end{figure}~\\	english12.png			
94549	Skewed Distributions	medium	Day 4 Handout, Question 6	What would be a good description of the pattern in Malto? What characteristics make that a good description?\\~\\\begin{figure}[H] \includegraphics{../images/malto.png} \end{figure}~\\	malto.png			
94675	Transcription	hard	Day 2 Handout	Is this a reasonable transcription of this word? Explain why.\\~\\<climb>: {[klɑɪm]}~\\ 				
94675	Articulatory Phonetics	easy	Day 1 Handout, Part II, Question 12	Explain in what sense the difference between the sounds in the words <but> and <cut> is SIMILAR to and also DIFFERENT from the difference between the sounds in the words <bit> and <kit>.\\~\\ 				
94675	Skewed Distributions	medium	Day 4 Handout, Question 3	What evidence is there that there is a pattern in these data, assuming that these are the only CV and VC sequences that occur in some language?\\~\\{[sa]}, {[ʃi]}, {[za]}, {[ʒi]}, {[as]}, {[iʃ]}, {[az]}, {[iʒ]}~\\ 				
94675	Phonological Relationships and Analysis	very hard	Day 6 Handout, Question 11	What do the two signs below tell you about the phonological status of \underline{handshape} in ASL, and why?\\~\\\begin{figure}[H] \includegraphics{../images/asl_apple.png} \caption{APPLE} \end{figure} \begin{figure}[H] \includegraphics{../images/asl_now.png} \caption{NOW} \end{figure}~\\	asl_apple.png	APPLE	asl_now.png	NOW
94675	Skewed Distributions	medium	Quiz 3, Question 3	L$_X$ (Language X) has three vowels, [i], [a], and [u]. L$_X$ has tetra-syllabic roots. If L$_X$ does not allow non-identical high vowels to co-occur, which one of the following tetra-syllabic vocalic sequences do you predict to be unattested in L$_X$? Explain why.\\~\\\begin{itemize} \item {[i...i...u...u]} \item {[a...a...i...i]} \item {[u...u...u...u]} \item {[i...i...i...a]} \end{itemize}~\\ 				
94988	Transcription	hard	Day 2 Handout	Is this a reasonable transcription of this word? Explain why.\\~\\<choose>: {[t͡ʃuz]}~\\ 				
94988	Articulatory Phonetics	medium	Day 2 Handout, Part II, Question 13	Explain why this image does or does not match the description.\\~\\\begin{itemize} \item A two-handed sign. \item Location: In front of signer’s chin. \item Handshape: Starts with an “L” shape; index finger and thumb come together during the sign. \item Movement: Hands start crossed and then move away from each other horizontally. \end{itemize}~\\\begin{figure}[H] \includegraphics{../images/taiwansign_fit.png} \caption{FIT} \end{figure}~\\	taiwansign_fit.png	FIT		
94988	Skewed Distributions	easy	Day 4 Handout, Question 2	Explain why there should only be 8 sequences listed in the answer, even though multiplying 4 x 4 would give you 16 possible sequences.\\~\\\begin{figure}[H] \includegraphics{../images/skew2.png} \end{figure}~\\	skew2.png			
94988	Phonological Relationships and Analysis	medium	Day 7 Handout, Question 7	Explain how you would choose the underlying representation of the phoneme with allophones [s] and [ʃ].\\~\\\begin{figure}[H] \includegraphics{../images/japanese.png} \end{figure}~\\	japanese.png			
94988	Phonological Relationships and Analysis	very hard	Day 7 Handout, Question 9	What is the basic analysis of vowel length in this dataset, and what are the key pieces of evidence?\\~\\\begin{figure}[H] \includegraphics{../images/malayalam.png} \end{figure}~\\	malayalam.png			
96220	Transcription	medium	Day 2 Handout, Part I, Question 11	How would this word be transcribed?\\ Explain how you chose the symbol you used for the first consonant sound in this word.\\~\\<puny>~\\ 				
